Version =  1.00
NumCams = 1
Cam     Date       Time        Roll     Pitch       Yaw
---  ----------  --------  --------  --------  --------
1936876886  538976288/538976288/538976288  538976288:808333600:1952671088  27604928905478602064189061233358119503952990063191363683293024013752038534946412783449211878110946359290265447995255147820649797911349890538391594505137953437459937023030225538212701227517097428739142466007457973988477752421881971998720.00      0.00      0.00
-------------------------------------------------------
Extinction Fit: Multi-Day = 2
Extinction Coef Scale     = 2.094202
Extinction Coef Rayleigh  = -0.000000
Extinction Coef Oxygen2   = -0.000000
Extinction Coef Ozone     = 4.780663
Extinction Coef Dust      = 104.464105
Extinction Coef Water     = -0.000000
-------------------------------------------------------
Number of wavelengths      = 501
Responsivity normalization = 401890959920.327026
-------------------------------------------------------
Wave(nm)    WeightSum   DayResp     CumResp     SmoothResp  DayExtn     CumExtn
  560.0000      66.582    0.904234    0.972861    0.940524    0.827567    0.841090
  560.6000      66.947    0.904109    0.947267    0.941661    0.827347    0.794167
  561.2000      66.947    0.903979    0.950722    0.942787    0.827128    0.829082
  561.8000      67.005    0.903843    0.957952    0.943903    0.826910    0.828491
  562.4000      66.896    0.903702    0.944580    0.945008    0.826693    0.844607
  563.0000      67.070    0.903559    0.945363    0.946104    0.826479    0.828841
  563.6000      67.070    0.903415    0.969137    0.947191    0.826267    0.829747
  564.2000      67.235    0.903270    0.972992    0.948269    0.826058    0.803338
  564.8000      67.282    0.903127    0.958132    0.949338    0.825853    0.821774
  565.4000      67.399    0.902984    0.970782    0.950398    0.825652    0.819925
  566.0000      67.399    0.902844    0.978754    0.951450    0.825456    0.805688
  566.6000      67.564    0.902708    0.972061    0.952494    0.825265    0.805503
  567.2000      67.391    0.902576    0.938247    0.953531    0.825080    0.797042
  567.8000      67.512    0.902451    0.928749    0.954560    0.824902    0.822024
  568.4000      67.851    0.902334    0.952782    0.955581    0.824731    0.799433
  569.0000      67.724    0.902225    0.963325    0.956596    0.824568    0.825017
  569.6000      67.724    0.902124    0.958292    0.957603    0.824413    0.831877
  570.2000      67.629    0.902034    0.944405    0.958603    0.824267    0.830377
  570.8000      67.485    0.901955    0.962504    0.959596    0.824130    0.822921
  571.4000      67.365    0.901889    0.991897    0.960582    0.824004    0.839251
  572.0000      67.672    0.901836    0.956837    0.961561    0.823889    0.834978
  572.6000      67.672    0.901797    0.942007    0.962533    0.823785    0.836318
  573.2000      67.502    0.901773    0.941250    0.963498    0.823694    0.817666
  573.8000      67.672    0.901765    0.912671    0.964456    0.823615    0.807214
  574.4000      67.578    0.901774    0.920582    0.965407    0.823550    0.828035
  575.0000      67.607    0.901801    0.951948    0.966351    0.823499    0.824247
  575.6000      67.724    0.901847    0.951630    0.967287    0.823463    0.820620
  576.2000      67.672    0.901912    0.955863    0.968215    0.823442    0.822661
  576.8000      67.635    0.901997    0.947563    0.969136    0.823437    0.820886
  577.4000      68.175    0.902103    0.939916    0.970049    0.823448    0.826705
  578.0000      68.166    0.902230    0.966519    0.970953    0.823477    0.828040
  578.6000      68.275    0.902379    0.949817    0.971849    0.823524    0.799474
  579.2000      68.439    0.902551    0.937225    0.972736    0.823588    0.817821
  579.8000      68.504    0.902748    0.943444    0.973614    0.823672    0.794212
  580.4000      68.266    0.902966    0.950149    0.974482    0.823775    0.770134
  581.0000      68.504    0.903210    0.967343    0.975341    0.823898    0.810844
  581.6000      68.504    0.903478    0.970341    0.976190    0.824041    0.827238
  582.2000      68.504    0.903771    0.965639    0.977028    0.824205    0.831276
  582.8000      68.504    0.904090    0.996658    0.977856    0.824391    0.831144
  583.4000      68.340    0.904435    0.989487    0.978672    0.824598    0.832671
  584.0000      68.212    0.904805    0.974503    0.979478    0.824827    0.816566
  584.6000      68.237    0.905201    0.986484    0.980271    0.825079    0.813963
  585.2000      68.331    0.905624    0.960315    0.981052    0.825354    0.814359
  585.8000      68.331    0.906074    0.974638    0.981820    0.825652    0.815239
  586.4000      68.204    0.906549    1.010826    0.982576    0.825974    0.838304
  587.0000      68.204    0.907051    1.004876    0.983318    0.826319    0.819842
  587.6000      68.140    0.907581    1.058187    0.984046    0.826688    0.836723
  588.2000      67.811    0.908135    1.050662    0.984760    0.827082    0.851927
  588.8000      68.204    0.908717    0.992818    0.985460    0.827499    0.826367
  589.4000      68.109    0.909324    1.023172    0.986146    0.827942    0.823028
  590.0000      68.204    0.909958    1.060459    0.986816    0.828408    0.836323
  590.6000      67.960    0.910617    0.991157    0.987471    0.828900    0.838526
  591.2000      68.204    0.911302    1.008122    0.988110    0.829416    0.825309
  591.8000      68.204    0.912011    1.010394    0.988733    0.829957    0.835868
  592.4000      67.945    0.912745    1.014198    0.989340    0.830522    0.864974
  593.0000      68.204    0.913503    1.028055    0.989931    0.831112    0.831231
  593.6000      68.551    0.914284    1.046469    0.990505    0.831726    0.825360
  594.2000      68.724    0.915089    1.016556    0.991062    0.832364    0.820880
  594.8000      68.724    0.915916    1.026289    0.991602    0.833027    0.799885
  595.4000      68.898    0.916767    0.987669    0.992124    0.833714    0.815990
  596.0000      68.898    0.917637    1.015588    0.992630    0.834424    0.818370
  596.6000      69.071    0.918529    1.034422    0.993117    0.835157    0.822564
  597.2000      69.070    0.919441    1.010603    0.993588    0.835914    0.804881
  597.8000      69.079    0.920372    1.033736    0.994040    0.836694    0.811849
  598.4000      68.810    0.921321    1.031947    0.994475    0.837496    0.830257
  599.0000      68.812    0.922289    0.998667    0.994892    0.838320    0.829364
  599.6000      68.954    0.923274    0.976396    0.995292    0.839165    0.829310
  600.2000      68.943    0.924274    0.991193    0.995674    0.840032    0.854588
  600.8000      68.667    0.925291    1.014959    0.996038    0.840920    0.837249
  601.4000      68.897    0.926321    1.021286    0.996385    0.841828    0.838454
  602.0000      68.586    0.927366    1.044851    0.996714    0.842756    0.857806
  602.6000      68.897    0.928422    1.038115    0.997026    0.843703    0.847721
  603.2000      68.897    0.929491    1.026501    0.997320    0.844669    0.822669
  603.8000      68.897    0.930571    1.036281    0.997598    0.845653    0.829647
  604.4000      68.897    0.931660    1.005771    0.997859    0.846655    0.839320
  605.0000      68.768    0.932759    0.976500    0.998104    0.847674    0.810317
  605.6000      68.668    0.933866    0.999093    0.998332    0.848710    0.817642
  606.2000      68.732    0.934980    1.019835    0.998543    0.849761    0.847736
  606.8000      68.802    0.936100    1.001870    0.998740    0.850828    0.824374
  607.4000      68.394    0.937225    0.983244    0.998920    0.851910    0.807861
  608.0000      68.723    0.938355    0.969650    0.999085    0.853006    0.810887
  608.6000      68.366    0.939489    0.975477    0.999236    0.854115    0.802121
  609.2000      68.723    0.940624    0.962036    0.999371    0.855237    0.798440
  609.8000      68.426    0.941761    0.961680    0.999492    0.856372    0.808335
  610.4000      68.549    0.942898    0.994965    0.999600    0.857518    0.820575
  611.0000      68.376    0.944035    1.003083    0.999694    0.858676    0.821959
  611.6000      67.883    0.945170    0.968946    0.999774    0.859844    0.834066
  612.2000      68.376    0.946303    0.982450    0.999842    0.861022    0.827739
  612.8000      68.039    0.947433    0.994207    0.999897    0.862209    0.830947
  613.4000      68.203    0.948558    1.000853    0.999940    0.863404    0.849517
  614.0000      67.831    0.949679    1.001273    0.999971    0.864608    0.855140
  614.6000      67.654    0.950793    1.024218    0.999991    0.865820    0.848578
  615.2000      67.916    0.951901    1.034442    1.000000    0.867038    0.811162
  615.8000      67.908    0.953002    1.026476    0.999998    0.868262    0.844008
  616.4000      67.857    0.954093    1.002559    0.999986    0.869493    0.866114
  617.0000      67.783    0.955175    1.021585    0.999965    0.870729    0.872465
  617.6000      67.626    0.956247    1.023575    0.999934    0.871969    0.841630
  618.2000      67.856    0.957308    1.038405    0.999893    0.873214    0.844844
  618.8000      67.528    0.958356    1.036144    0.999844    0.874462    0.828015
  619.4000      67.842    0.959393    1.039587    0.999787    0.875713    0.843180
  620.0000      67.842    0.960416    1.045256    0.999722    0.876968    0.880917
  620.6000      67.625    0.961425    1.013410    0.999649    0.878224    0.868873
  621.2000      67.728    0.962419    0.985010    0.999569    0.879482    0.845009
  621.8000      67.841    0.963398    1.027142    0.999482    0.880742    0.842461
  622.4000      67.677    0.964360    1.000218    0.999388    0.882002    0.840024
  623.0000      67.262    0.965306    0.979688    0.999288    0.883263    0.849030
  623.6000      67.528    0.966234    0.990425    0.999182    0.884524    0.850569
  624.2000      67.379    0.967144    1.033277    0.999070    0.885785    0.878622
  624.8000      66.953    0.968035    0.979707    0.998953    0.887044    0.855231
  625.4000      67.351    0.968907    0.972854    0.998831    0.888303    0.840030
  626.0000      67.074    0.969758    1.011008    0.998704    0.889561    0.841800
  626.6000      67.630    0.970589    0.989956    0.998572    0.890816    0.840234
  627.2000      67.400    0.971399    0.993389    0.998436    0.892070    0.813195
  627.8000      67.503    0.972187    1.008724    0.998297    0.893321    0.828074
  628.4000      67.314    0.972953    0.990947    0.998153    0.894569    0.837725
  629.0000      67.803    0.973697    0.962019    0.998005    0.895815    0.796250
  629.6000      67.850    0.974417    0.943682    0.997855    0.897057    0.837245
  630.2000      67.786    0.975113    0.949950    0.997701    0.898296    0.865686
  630.8000      67.563    0.975786    1.006389    0.997544    0.899531    0.849342
  631.4000      67.398    0.976433    1.007794    0.997384    0.900762    0.851917
  632.0000      67.564    0.977056    0.993093    0.997222    0.901989    0.852014
  632.6000      67.399    0.977653    0.988079    0.997057    0.903211    0.861564
  633.2000      67.173    0.978224    0.990062    0.996890    0.904429    0.856761
  633.8000      67.263    0.978769    0.949837    0.996721    0.905642    0.858753
  634.4000      67.225    0.979287    0.950193    0.996550    0.906850    0.869600
  635.0000      67.066    0.979778    0.974502    0.996377    0.908053    0.859398
  635.6000      66.987    0.980241    0.983249    0.996202    0.909250    0.819726
  636.2000      66.886    0.980677    1.014135    0.996026    0.910443    0.857580
  636.8000      66.334    0.981083    0.986496    0.995848    0.911629    0.836977
  637.4000      66.161    0.981462    1.008315    0.995668    0.912810    0.851533
  638.0000      66.491    0.981811    1.012149    0.995488    0.913985    0.859513
  638.6000      66.128    0.982130    1.000358    0.995306    0.915155    0.870987
  639.2000      65.717    0.982420    1.033938    0.995123    0.916318    0.845276
  639.8000      65.504    0.982679    1.097546    0.994939    0.917475    0.838519
  640.4000      65.490    0.982907    1.099178    0.994754    0.918626    0.865637
  641.0000      65.871    0.983105    1.062949    0.994569    0.919771    0.888495
  641.6000      65.579    0.983271    1.013164    0.994382    0.920909    0.853669
  642.2000      65.602    0.983406    0.990404    0.994195    0.922041    0.861435
  642.8000      65.368    0.983507    1.003591    0.994007    0.923166    0.836707
  643.4000      65.642    0.983575    0.950037    0.993818    0.924285    0.866649
  644.0000      65.879    0.983612    0.919200    0.993629    0.925398    0.840404
  644.6000      65.750    0.983613    0.982729    0.993439    0.926504    0.852874
  645.2000      65.649    0.983581    1.007659    0.993248    0.927603    0.842910
  645.8000      65.048    0.983514    0.985262    0.993057    0.928696    0.885422
  646.4000      64.901    0.983411    1.028590    0.992866    0.929782    0.866218
  647.0000      64.984    0.983273    0.987421    0.992674    0.930861    0.846386
  647.6000      65.047    0.983099    0.943625    0.992482    0.931934    0.875054
  648.2000      64.378    0.982887    0.900187    0.992290    0.933000    0.865489
  648.8000      64.553    0.982638    0.888863    0.992097    0.934059    0.871196
  649.4000      63.710    0.982352    0.945724    0.991904    0.935112    0.877417
  650.0000      63.988    0.982026    0.964387    0.991710    0.936158    0.875290
