Version =  1.64
NumCams = 1
Cam     Date       Time        Roll     Pitch       Yaw
---  ----------  --------  --------  --------  --------
101  04/21/2013  08:00:00      0.00     0.00      0.00
-------------------------------------------------------
Extinction Fit: Multi-Day = 2
Extinction Coef Scale     = 1.008800
Extinction Coef Rayleigh  = 2.846974
Extinction Coef Oxygen2   = 2.846974
Extinction Coef Ozone     = 0.761201
Extinction Coef Dust      = 17.575153s
Extinction Coef Water     = 12.857024
-------------------------------------------------------
Number of wavelengths      = 1209
Responsivity normalization = 302172611547.561830
-------------------------------------------------------
Wave(nm)  WeightSum   DayResp     CumResp     SmoothResp  DayExtn     CumExtn
  536.6000       0.684    0.000376    0.000376    0.000376    0.832831    0.832831
  537.2000       0.681    0.000374    0.000374    0.000374    0.832891    0.832891
  537.8000       0.677    0.000372    0.000372    0.000372    0.832879    0.832879
  538.4000       0.674    0.000371    0.000371    0.000371    0.833894    0.833894
  539.0000       0.672    0.000370    0.000370    0.000370    0.835044    0.835044
  539.6000       0.671    0.000369    0.000369    0.000369    0.835214    0.835214
  540.2000       0.669    0.000368    0.000368    0.000368    0.834841    0.834841
  540.8000       0.666    0.000367    0.000367    0.000367    0.834309    0.834309
  541.4000       0.664    0.000365    0.000365    0.000365    0.833479    0.833479
  542.0000       0.661    0.000364    0.000364    0.000364    0.832907    0.832907
  542.6000       0.658    0.000363    0.000363    0.000363    0.833046    0.833046
  543.2000       0.656    0.000362    0.000362    0.000362    0.833259    0.833259
  543.8000       0.654    0.000361    0.000361    0.000361    0.833541    0.833541
  544.4000       0.653    0.000360    0.000360    0.000360    0.833869    0.833869
  545.0000       0.651    0.000360    0.000360    0.000360    0.834216    0.834216
  545.6000       0.648    0.000358    0.000358    0.000358    0.834559    0.834559
  546.2000       0.646    0.000357    0.000357    0.000357    0.834873    0.834873
  546.8000       0.643    0.000355    0.000355    0.000355    0.835492    0.835492
  547.4000       0.640    0.000355    0.000355    0.000355     0.83593     0.83593
  548.0000       0.638    0.000353    0.000353    0.000353     0.83645     0.83645
  548.6000       0.636    0.000353    0.000353    0.000353    0.837049    0.837049
  549.2000       0.635    0.000352    0.000352    0.000352     0.83759     0.83759
  549.8000       0.633    0.000352    0.000352    0.000352    0.838235    0.838235
  550.4000       0.632    0.000351    0.000351    0.000351    0.838894    0.838894
  551.0000       0.630    0.000351    0.000351    0.000351    0.838985    0.838985
  551.6000       0.628    0.000349    0.000349    0.000349    0.838912    0.838912
  552.2000       0.625    0.000348    0.000348    0.000348     0.83984     0.83984
  552.8000       0.622    0.000347    0.000347    0.000347    0.841036    0.841036
  553.4000       0.621    0.000346    0.000346    0.000346    0.841169    0.841169
  554.0000       0.619    0.000345    0.000345    0.000345    0.841228    0.841228
  554.6000       0.617    0.000345    0.000345    0.000345    0.841246    0.841246
  555.2000       0.615    0.000344    0.000344    0.000344    0.841233    0.841233
  555.8000       0.612    0.000343    0.000343    0.000343    0.841199    0.841199
