Number of lines in output :  7269
--------------------------------------------------------------------------------------------------------
    Wl_vac      Wl_air    E_Photon   log_gf   A-Value   Elem. E_lower_lev.   J   E_upper_lev.   J   Ref.
     / nm        / nm       / eV               / 1/s   (Code)     / eV     lower     / eV     upper     
   213.0442    212.9769    5.819705  -2.193 2.356e+06  27.00     0.629365   1.5     6.449405   1.5 K88  
   213.0946    213.0273    5.818330  -1.833 5.394e+06  27.00     0.174438   2.5     5.993102   1.5 K88  
   213.1584    213.0911    5.816588  -3.140 1.772e+05  27.00     0.629365   1.5     6.446288   2.5 K88  
   213.1727    213.1054    5.816198  -2.680 3.833e+05  27.00     0.174438   2.5     5.990970   3.5 K88  
   213.2510    213.1837    5.814060  -3.476 4.085e+04  27.00     0.431844   4.5     6.246238   5.5 K88  
   213.3436    213.2763    5.811537  -3.176 1.221e+05  27.00     0.000000   4.5     5.811871   3.5 K88  
   213.6274    213.5600    5.803818  -2.250 1.027e+06  27.00     0.174438   2.5     5.978589   3.5 K88  
   213.6468    213.5794    5.803291  -2.176 1.624e+06  27.00     0.224343   1.5     6.027968   2.5 K88  
   213.7330    213.6656    5.800950  -4.372 1.033e+04  27.00     0.629365   1.5     6.430648   2.5 K88  
   213.8057    213.7383    5.798978  -2.604 9.079e+05  27.00     0.629365   1.5     6.428676   1.5 K88  
   213.8468    213.7794    5.797862  -1.253 4.073e+07  27.00     0.224343   1.5     6.022538   0.5 K88  
   213.8582    213.7908    5.797553  -3.295 7.394e+04  27.00     0.513659   3.5     6.311545   4.5 K88  
   213.9644    213.8970    5.794675  -1.713 7.053e+06  27.00     0.224343   1.5     6.019352   1.5 K88  
   214.0045    213.9371    5.793589  -4.145 1.043e+04  27.00     0.431844   4.5     6.225766   4.5 K88  
   214.3187    214.2512    5.785097  -4.730 3.380e+03  27.00     1.049077   2.5     6.834507   3.5 K88  
   214.4338    214.3663    5.781990  -3.689 4.948e+04  27.00     0.224343   1.5     6.006666   2.5 K88  
   214.5969    214.5293    5.777598  -1.985 1.874e+06  27.00     0.513659   3.5     6.291588   3.5 K88  
   214.6129    214.5453    5.777169  -1.001 1.445e+07  27.00     0.513659   3.5     6.291159   4.5 K88  
   214.6940    214.6264    5.774985  -3.366 1.038e+05  27.00     0.101178   3.5     5.876495   2.5 K88  
   214.7315    214.6639    5.773976  -1.954 2.680e+06  27.00     0.513659   3.5     6.287967   2.5 K88  
   214.9380    214.8704    5.768428  -2.627 8.520e+05  27.00     0.224343   1.5     5.993102   1.5 K88  
