Number of lines in output :  3351
--------------------------------------------------------------------------------------------------------
    Wl_vac      Wl_air    E_Photon   log_gf   A-Value   Elem. E_lower_lev.   J   E_upper_lev.   J   Ref.
     / nm        / nm       / eV               / 1/s   (Code)     / eV     lower     / eV     upper     
   225.4267    225.3569    5.500033  -0.990 1.919e+07  28.00     0.025392   3.0     5.525741   3.0 FMW  
   225.5499    225.4800    5.497031  -1.180 9.625e+06  28.00     0.000000   4.0     5.497347   4.0 FMW  
   225.6574    225.5875    5.494412  -1.055 1.282e+07  28.00     0.000000   4.0     5.494728   4.0 K88  
   225.7008    225.6309    5.493354  -2.102 2.071e+06  28.00     0.274832   2.0     5.768502   2.0 K88  
   225.8847    225.8148    5.488882  -1.180 1.727e+07  28.00     0.025392   3.0     5.514589   2.0 FMW  
   226.0263    225.9563    5.485444  -1.340 1.989e+07  28.00     0.109090   2.0     5.594849   1.0 FMW  
   226.2127    226.1427    5.480923  -1.310 9.120e+06  28.00     0.000000   4.0     5.481238   3.0 FMW  
   226.5965    226.5264    5.471640  -0.517 4.389e+07  28.00     0.025392   3.0     5.497347   4.0 K88  
   226.7050    226.6349    5.469022  -1.800 2.285e+06  28.00     0.025392   3.0     5.494728   4.0 FMW  
   226.8257    226.7556    5.466110  -1.510 8.013e+06  28.00     0.165177   3.0     5.631600   2.0 FMW  
   227.1958    227.1256    5.457207  -2.491 1.391e+06  28.00     0.422805   2.0     5.880326   1.0 K88  
   227.2655    227.1953    5.455533  -1.570 4.965e+06  28.00     0.025392   3.0     5.481238   3.0 FMW  
   227.5365    227.4662    5.449036  -1.550 5.187e+06  28.00     0.165177   3.0     5.614526   3.0 FMW  
   227.6923    227.6220    5.445307  -2.087 2.106e+06  28.00     0.422805   2.0     5.868425   2.0 K88  
   228.3194    228.2489    5.430352  -3.395 1.718e+05  28.00     0.422805   2.0     5.853469   1.0 K88  
   228.6787    228.6082    5.421817  -3.712 4.951e+04  28.00     0.422805   2.0     5.844934   2.0 K88  
   228.6830    228.6125    5.421715  -2.418 9.743e+05  28.00     0.025392   3.0     5.447418   2.0 K88  
   228.8027    228.7321    5.418880  -1.140 1.846e+07  28.00     0.212409   1.0     5.631600   2.0 FMW  
   228.9100    228.8394    5.416340  -1.350 8.123e+06  28.00     0.109090   2.0     5.525741   3.0 FMW  
   229.0690    228.9984    5.412581   0.060 2.085e+08  28.00     0.000000   4.0     5.412892   3.0 FMW  
   229.2515    229.1808    5.408273  -2.392 7.352e+05  28.00     0.422805   2.0     5.831388   3.0 K88  
   229.3823    229.3116    5.405188  -0.820 3.837e+07  28.00     0.109090   2.0     5.514589   2.0 FMW  
   230.1487    230.0778    5.387191  -0.380 7.499e+07  28.00     0.025392   3.0     5.412892   3.0 FMW  
   230.3650    230.2941    5.382131  -0.970 4.489e+07  28.00     0.212409   1.0     5.594849   1.0 FMW  
   230.8063    230.7353    5.371839  -1.060 1.558e+07  28.00     0.109090   2.0     5.481238   3.0 FMW  
   231.1669    231.0958    5.363460   0.420 3.648e+08  28.00     0.000000   4.0     5.363768   4.0 NBS  
   231.3051    231.2340    5.360256   0.490 5.504e+08  28.00     0.165177   3.0     5.525741   3.0 FMW  
   231.4689    231.3978    5.356461   0.300 4.968e+08  28.00     0.274832   2.0     5.631600   2.0 FMW  
   231.7873    231.7161    5.349104   0.180 3.758e+08  28.00     0.165177   3.0     5.514589   2.0 FMW  
   231.9484    231.8771    5.345389  -1.521 7.471e+06  28.00     0.422805   2.0     5.768502   2.0 K88  
   232.0744    232.0031    5.342487   0.790 6.942e+08  28.00     0.000000   4.0     5.342794   5.0 FMW  
   232.2091    232.1378    5.339387   0.500 5.588e+08  28.00     0.274832   2.0     5.614526   3.0 FMW  
   232.2664    232.1951    5.338070  -0.838 1.995e+07  28.00     0.025392   3.0     5.363768   4.0 K88  
   232.2685    232.1972    5.338021  -3.250 1.391e+05  28.00     0.109090   2.0     5.447418   2.0 K88  
   232.5368    232.4654    5.331863  -0.880 1.807e+07  28.00     0.165177   3.0     5.497347   4.0 FMW  
   232.6511    232.5797    5.329245   0.410 3.519e+08  28.00     0.165177   3.0     5.494728   4.0 FMW  
   233.0680    232.9965    5.319712   0.110 5.273e+08  28.00     0.274832   2.0     5.594849   1.0 FMW  
   233.2414    233.1699    5.315756  -2.584 4.565e+05  28.00     0.165177   3.0     5.481238   3.0 K88  
   233.7806    233.7089    5.303497  -1.182 1.147e+07  28.00     0.109090   2.0     5.412892   3.0 K88  
   233.8203    233.7486    5.302597  -0.700 3.477e+07  28.00     0.000000   4.0     5.302901   3.0 NBS  
   233.8521    233.7804    5.301875  -0.836 3.559e+07  28.00     0.212409   1.0     5.514589   2.0 K88  
   233.9212    233.8495    5.300309  -2.303 1.213e+06  28.00     0.025392   3.0     5.326005   2.0 K88  
   234.6258    234.5540    5.284389   0.110 2.230e+08  28.00     0.000000   4.0     5.284693   3.0 FMW  
   234.7348    234.6629    5.281938  -0.640 5.546e+07  28.00     0.165177   3.0     5.447418   2.0 FMW  
   234.8229    234.7510    5.279957  -0.780 2.231e+07  28.00     0.000000   4.0     5.280260   4.0 FMW  
   234.8289    234.7570    5.279822  -2.926 4.781e+05  28.00     0.109090   2.0     5.389215   1.0 K88  
   234.9452    234.8733    5.277206  -0.900 2.173e+07  28.00     0.025392   3.0     5.302901   3.0 FMW  
   235.5772    235.5051    5.263050  -1.672 5.116e+06  28.00     0.025392   3.0     5.288744   2.0 K88  
   235.7586    235.6865    5.258999  -0.861 2.361e+07  28.00     0.025392   3.0     5.284693   3.0 K88  
   235.9575    235.8854    5.254566  -1.192 8.555e+06  28.00     0.025392   3.0     5.280260   4.0 K88  
   236.1354    236.0632    5.250607   0.167 2.510e+08  28.00     0.274832   2.0     5.525741   3.0 K88  
   236.2791    236.2069    5.247414  -1.076 1.433e+07  28.00     0.165177   3.0     5.412892   3.0 K88  
   236.6380    236.5657    5.239456  -1.642 5.432e+06  28.00     0.274832   2.0     5.514589   2.0 K88  
   236.8526    236.7803    5.234708  -2.304 1.181e+06  28.00     0.212409   1.0     5.447418   2.0 K88  
   237.6741    237.6016    5.216616  -1.843 3.390e+06  28.00     0.109090   2.0     5.326005   2.0 K88  
   238.0446    237.9720    5.208496  -2.052 2.089e+06  28.00     0.422805   2.0     5.631600   2.0 K88  
   238.1538    238.0812    5.206107  -1.919 2.024e+06  28.00     0.274832   2.0     5.481238   3.0 K88  
   238.5118    238.4391    5.198293  -0.265 7.077e+07  28.00     0.165177   3.0     5.363768   4.0 K88  
   238.7314    238.6586    5.193513  -0.952 1.867e+07  28.00     0.109090   2.0     5.302901   3.0 K88  
   238.8275    238.7547    5.191423  -1.773 2.817e+06  28.00     0.422805   2.0     5.614526   3.0 K88  
   239.3690    239.2961    5.179678  -1.499 1.230e+07  28.00     0.109090   2.0     5.289066   1.0 K88  
