Number of lines in output :  11497
--------------------------------------------------------------------------------------------------------
    Wl_vac      Wl_air    E_Photon   log_gf   A-Value   Elem. E_lower_lev.   J   E_upper_lev.   J   Ref.
     / nm        / nm       / eV               / 1/s   (Code)     / eV     lower     / eV     upper     
   214.6375    214.5699    5.776504  -3.625 4.292e+04  23.00     0.068563   4.5     5.845399   3.5 K88  
   214.7299    214.6623    5.774018  -2.437 1.322e+06  23.00     0.017034   2.5     5.791384   1.5 K88  
   214.8476    214.7800    5.770855  -3.547 6.835e+04  23.00     0.040107   3.5     5.811293   2.5 K88  
   215.0495    214.9818    5.765438  -2.887 3.118e+05  23.00     0.000000   1.5     5.765769   2.5 K88  
   215.6867    215.6189    5.748404  -3.911 2.933e+04  23.00     0.017034   2.5     5.765769   2.5 K88  
   216.5559    216.4879    5.725333  -4.131 1.753e+04  23.00     0.040107   3.5     5.765769   2.5 K88  
   217.1425    217.0744    5.709867  -0.728 4.410e+07  23.00     0.000000   1.5     5.710195   2.5 K88  
   217.3089    217.2408    5.705493  -4.559 3.899e+03  23.00     0.286591   3.5     5.992412   4.5 K88  
   217.3833    217.3152    5.703539  -0.637 4.070e+07  23.00     0.017034   2.5     5.720900   3.5 K88  
   217.6437    217.5755    5.696717  -3.985 7.288e+04  23.00     0.000000   1.5     5.697044   0.5 K88  
   217.7687    217.7005    5.693446  -0.574 3.751e+07  23.00     0.040107   3.5     5.733880   4.5 K88  
   217.7921    217.7239    5.692834  -1.710 4.570e+06  23.00     0.017034   2.5     5.710195   2.5 K88  
   218.1591    218.0908    5.683257  -3.191 1.505e+05  23.00     0.000000   1.5     5.683583   2.5 K88  
   218.2095    218.1412    5.681945  -4.759 3.050e+03  23.00     0.275277   2.5     5.957549   3.5 K88  
   218.2663    218.1980    5.680467  -1.710 3.412e+06  23.00     0.040107   3.5     5.720900   3.5 K88  
   218.2906    218.2223    5.679835  -0.533 3.419e+07  23.00     0.068563   4.5     5.748724   5.5 K88  
   218.3236    218.2553    5.678976  -4.425 6.574e+03  23.00     0.275277   2.5     5.954579   3.5 K88  
   218.3421    218.2738    5.678493  -3.139 1.270e+05  23.00     0.017034   2.5     5.695854   3.5 K88  
   218.5207    218.4523    5.673854  -2.297 1.762e+06  23.00     0.000000   1.5     5.674180   1.5 K88  
   218.6470    218.5786    5.670576  -4.938 1.609e+03  23.00     0.300655   4.5     5.971556   4.5 K88  
   218.6784    218.6100    5.669762  -3.558 6.432e+04  23.00     0.040107   3.5     5.710195   2.5 K88  
   218.8071    218.7387    5.666426  -1.996 7.030e+06  23.00     0.000000   1.5     5.666751   0.5 K88  
   218.8149    218.7465    5.666224  -2.079 1.936e+06  23.00     0.017034   2.5     5.683583   2.5 K88  
   218.8625    218.7941    5.664991  -1.987 1.435e+06  23.00     0.068563   4.5     5.733880   4.5 K88  
   218.8695    218.8011    5.664810  -4.140 2.522e+04  23.00     0.261907   0.5     5.927043   1.5 K88  
   218.8743    218.8059    5.664686  -2.787 3.790e+05  23.00     0.000000   1.5     5.665012   2.5 K88  
   219.0372    218.9687    5.660476  -3.396 1.396e+05  23.00     0.000000   1.5     5.660801   1.5 K88  
   219.0630    218.9945    5.659808  -2.132 2.564e+06  23.00     0.000000   1.5     5.660133   1.5 K88  
   219.1787    219.1102    5.656821  -1.806 5.426e+06  23.00     0.017034   2.5     5.674180   1.5 K88  
   219.1884    219.1199    5.656569  -4.552 4.869e+03  23.00     0.300655   4.5     5.957549   3.5 K88  
   219.1892    219.1207    5.656549  -2.940 1.992e+05  23.00     0.017034   2.5     5.673908   3.5 K88  
   219.2328    219.1643    5.655422  -2.066 1.490e+06  23.00     0.040107   3.5     5.695854   3.5 K88  
   219.3035    219.2350    5.653600  -4.601 4.345e+03  23.00     0.300655   4.5     5.954579   3.5 K88  
   219.3490    219.2805    5.652427  -4.003 1.377e+04  23.00     0.300655   4.5     5.953406   4.5 K88  
   219.3651    219.2966    5.652013  -4.054 1.530e+04  23.00     0.068563   4.5     5.720900   3.5 K88  
   219.4517    219.3831    5.649785  -3.974 1.470e+04  23.00     0.040107   3.5     5.690216   4.5 K88  
   219.5345    219.4659    5.647653  -2.181 1.520e+06  23.00     0.017034   2.5     5.665012   2.5 K88  
   219.6982    219.6296    5.643443  -4.336 1.594e+04  23.00     0.017034   2.5     5.660801   1.5 K88  
   219.7095    219.6409    5.643153  -1.622 5.499e+06  23.00     0.040107   3.5     5.683583   2.5 K88  
   219.7181    219.6495    5.642933  -4.669 3.701e+03  23.00     0.286591   3.5     5.929849   3.5 K88  
   219.7242    219.6556    5.642775  -3.204 2.159e+05  23.00     0.017034   2.5     5.660133   1.5 K88  
   220.0869    220.0182    5.633478  -2.516 5.246e+05  23.00     0.040107   3.5     5.673908   3.5 K88  
   220.3415    220.2727    5.626968  -1.431 6.366e+06  23.00     0.068563   4.5     5.695854   3.5 K88  
   220.4306    220.3618    5.624692  -4.732 2.544e+03  23.00     1.080689   3.5     6.705705   4.5 K88  
   220.4350    220.3662    5.624582  -3.468 7.788e+04  23.00     0.040107   3.5     5.665012   2.5 K88  
   220.5625    220.4937    5.621330  -3.665 2.965e+04  23.00     0.068563   4.5     5.690216   4.5 K88  
   220.6967    220.6279    5.617912  -0.650 7.664e+07  23.00     0.261907   0.5     5.880141   1.5 K88  
   221.4387    221.3697    5.599086  -3.093 2.745e+05  23.00     0.000000   1.5     5.599407   1.5 K88  
   221.6939    221.6249    5.592641  -1.717 4.340e+06  23.00     0.000000   1.5     5.592962   2.5 K88  
   221.8944    221.8253    5.587589  -1.099 2.696e+07  23.00     0.000000   1.5     5.587909   1.5 K88  
